Date;Time;Time Zone;Name;Transaction ID;Reference Txn ID;Type;Status;Currency;Gross;Fee;Net;Invoice ID
25/06/2026;10:35:11;GMT;José García;ATREJQQEG4XGHBNLE;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503435
25/06/2026;10:47:02;GMT;María Álvarez;6GX4Z3A0TTN3QKZK7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503251
25/06/2026;10:53:53;GMT;François Dubois;W3Q2HBPUMPT1Z79U7;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503720
25/06/2026;10:58:33;GMT;Émilie Laurent;4PS10ALGHJTC7H5D7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503015
25/06/2026;10:59:07;GMT;José García;2UR42Y6RDB3TFYKD1;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503688
25/06/2026;11:00:00;GMT;Jürgen Müller;LCESPNBKZNLLA8UBX;YLU6F175STS5M7GG2;Refund;Refunded;EUR;-24,99;0,00;-24,99;ORD-507806
25/06/2026;11:18:07;GMT;José García;RTHNLC4J23VKYJ18C;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503000
25/06/2026;11:26:09;GMT;Agnès Rousseau;HWXBEG8ZT8YLSP353;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503087
25/06/2026;11:29:38;GMT;José García;REMQ1CFZC1P0WJ35Q;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503223
25/06/2026;11:42:08;GMT;José García;8NG3WCZDNM9LLHCHV;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502115
25/06/2026;11:51:24;GMT;Renée Böhm;XA0GK5A3PWK1CNRXV;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503695
25/06/2026;11:54:58;GMT;José García;6WCQ9FJCQW6EG4YJH;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502944
25/06/2026;12:01:53;GMT;François Dubois;C3VCTXNG55Y6THEL1;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503017
25/06/2026;12:19:51;GMT;Nuño Ibáñez;VGSNUZ2W5LEN5CUA4;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503450
25/06/2026;12:34:50;GMT;Agnès Rousseau;76Y8KD9R9Q5KG35P0;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503856
25/06/2026;12:35:02;GMT;Søren Kjær;TAMQZLWT9Z62XYG9N;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502889
25/06/2026;12:58:24;GMT;François Dubois;48LWBW3H78KKQ59D7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502218
25/06/2026;13:00:08;GMT;Søren Kjær;JP7EQX7X9BRA0Y9YV;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503313
25/06/2026;13:07:25;GMT;Émilie Laurent;0NTPKJJJMNG93B198;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502367
25/06/2026;13:12:21;GMT;Céline Marchand;UFM2LU0KXN4ZT2XPB;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503545
25/06/2026;13:16:52;GMT;Søren Kjær;H5KFRTTGKZWYCS4AE;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503773
25/06/2026;13:27:17;GMT;Émilie Laurent;JKS07CZLT0YZE2E4V;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503266
25/06/2026;13:38:28;GMT;Søren Kjær;A57VUVYQ4EFQ5CR6S;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503371
25/06/2026;13:39:16;GMT;Jürgen Müller;2S3J5J70BAQZSJM3R;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503385
25/06/2026;13:40:53;GMT;Nuño Ibáñez;9LELBPFY51B4UPTZ8;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502741
25/06/2026;13:47:54;GMT;Renée Böhm;5AL8X0NSQWXQX2M02;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503081
25/06/2026;13:52:53;GMT;Nuño Ibáñez;DV5X158JN61PNNA62;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502202
25/06/2026;14:09:58;GMT;José García;3P9P883FJMXSBJD32;C1EWKVG1K5QBEN1QF;Refund;Refunded;EUR;-9,99;0,00;-9,99;ORD-502361
25/06/2026;14:27:00;GMT;Søren Kjær;V53YCF5ZE4RH43FB5;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502235
25/06/2026;14:44:20;GMT;Émilie Laurent;YSEP2JB5EU03TMMRX;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503072
25/06/2026;14:46:44;GMT;Émilie Laurent;KSMM0GMDL5Q3P6FM1;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502803
25/06/2026;15:23:51;GMT;Renée Böhm;DD7VGZKJVESUV1MSP;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502945
25/06/2026;15:43:25;GMT;Émilie Laurent;4Q8SRSUWS0BKETYVL;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502494
25/06/2026;16:05:34;GMT;François Dubois;RF57H918ZCLQ3WC3A;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503141
25/06/2026;16:08:40;GMT;María Álvarez;VZPJ25TJ7XGDQWEHC;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503717
25/06/2026;16:29:45;GMT;José García;WLKNWTMPX2ETANTVE;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503829
25/06/2026;16:38:41;GMT;Céline Marchand;WM6ADVL6DGXVYGEB1;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503257
25/06/2026;16:48:15;GMT;Renée Böhm;2BM1XUQ6V21XLQW8H;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502358
25/06/2026;17:07:32;GMT;Nuño Ibáñez;WT3RKV8ACX3DXUTTD;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503699
25/06/2026;17:18:48;GMT;Céline Marchand;J7CCS2N3229BL0YBN;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503894
25/06/2026;17:19:31;GMT;María Álvarez;7QV83J4PK0A7JMGQG;;Website Payment;Completed;GBP;4,49;-0,43;4,06;ORD-503878
25/06/2026;17:58:32;GMT;María Álvarez;64Z6KA7643NN91ZK6;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503380
25/06/2026;18:00:07;GMT;José García;H2RX8PRC375KKX0R3;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503509
25/06/2026;18:04:42;GMT;Søren Kjær;W4MURVC2PC0S3WDLK;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503279
25/06/2026;18:04:59;GMT;Renée Böhm;SFG92TS8K0ZDHFZ6N;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503531
25/06/2026;18:07:12;GMT;Émilie Laurent;EHKVTX3K85DK00AUP;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503420
25/06/2026;18:09:39;GMT;José García;9XE8KB5PFNLWE8YP2;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502745
25/06/2026;18:10:10;GMT;François Dubois;GV4TYX96X63GAFR87;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502699
25/06/2026;18:33:33;GMT;Renée Böhm;ATTMKFL319LAJU0MB;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502342
25/06/2026;18:50:58;GMT;Nuño Ibáñez;GAJAFAHTVJ1594K02;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502818
25/06/2026;19:08:38;GMT;María Álvarez;W8T23SXF2RWE7ULVJ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502998
25/06/2026;19:12:35;GMT;Émilie Laurent;KQHUN8JD2YN3QRGR2;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502285
25/06/2026;19:25:26;GMT;María Álvarez;L7W3T0VWAV1E6HZ26;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503676
25/06/2026;19:33:02;GMT;José García;43EPR947XNPPPCHST;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502215
25/06/2026;20:24:18;GMT;François Dubois;NX9B1XD0QYKL0XFC1;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502711
25/06/2026;20:26:46;GMT;Søren Kjær;SWE38FJ90SBQD085H;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502111
26/06/2026;07:39:25;GMT;Søren Kjær;0YAD49SPJB6Z8PCUA;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502757
26/06/2026;07:52:02;GMT;Agnès Rousseau;E3H83808K2P4F2EBY;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502462
26/06/2026;08:39:57;GMT;Nuño Ibáñez;EKT9QVJAQB7NDSVBN;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502480
26/06/2026;08:45:41;GMT;José García;S4TAPYYQKYWEK8T2T;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502897
26/06/2026;08:50:32;GMT;Renée Böhm;PFA9NRJRSHPPFJ2Q6;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502694
26/06/2026;09:03:38;GMT;María Álvarez;2K30DHR1CJHY9NDL2;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502185
26/06/2026;09:35:15;GMT;Renée Böhm;JRMQKFHYXC4GEW63F;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503283
26/06/2026;09:59:59;GMT;Søren Kjær;55UL0Q83FQYM26N5S;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503771
26/06/2026;10:07:43;GMT;Émilie Laurent;3SSRKYGPPGULSXUTM;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503225
26/06/2026;10:17:17;GMT;Jürgen Müller;N0CV25BCEN9XC13RL;;Website Payment;Completed;GBP;4,49;-0,43;4,06;ORD-502779
26/06/2026;10:26:06;GMT;Émilie Laurent;MA18LZMQG35LZVE04;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503686
26/06/2026;10:32:00;GMT;Céline Marchand;U1WE2BMXA6X4CC5BJ;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503714
26/06/2026;10:41:23;GMT;María Álvarez;HC5X3WV0QVEGED2UM;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503461
26/06/2026;10:41:25;GMT;Renée Böhm;68LBJL8J5EGUAZ8DL;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503668
26/06/2026;10:44:15;GMT;François Dubois;Y5XVAJXJNC2T2B3DB;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503439
26/06/2026;10:46:48;GMT;François Dubois;8MDAL564SC0L6CP1T;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503226
26/06/2026;10:57:18;GMT;Søren Kjær;VRE3Q34WHJES7X0X9;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503203
26/06/2026;11:03:49;GMT;Renée Böhm;7HUQY7M6UNKXLANPY;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502186
26/06/2026;11:08:29;GMT;Nuño Ibáñez;KKB1C2EFPQN6N2549;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503255
26/06/2026;11:17:32;GMT;Renée Böhm;20W509H7R9MUSA4F4;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503231
26/06/2026;11:19:51;GMT;Jürgen Müller;TPJZARXQ828YJ6XQB;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502179
26/06/2026;11:32:55;GMT;María Álvarez;UJKEJ3715GZKJELD3;;Website Payment;Completed;GBP;4,49;-0,43;4,06;ORD-502954
26/06/2026;11:48:57;GMT;Nuño Ibáñez;2CD3HB47JYBQQDSEN;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503698
26/06/2026;11:59:11;GMT;María Álvarez;SBJEKE0PSU8K0328Y;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503670
26/06/2026;12:16:12;GMT;Céline Marchand;PPMGY8VD8MHL0KRUJ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503465
26/06/2026;12:28:40;GMT;Renée Böhm;RKDR258BT0NP8DDSH;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502759
26/06/2026;12:45:04;GMT;Céline Marchand;2Q5Y5DC42F2Q6NVGT;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503066
26/06/2026;12:45:47;GMT;Émilie Laurent;6PPL9TSQX31YJYYQX;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503827
26/06/2026;13:04:21;GMT;François Dubois;S7K4ZKCSXYWJ03RK7;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502148
26/06/2026;13:36:06;GMT;Céline Marchand;N6NN60Y1K5CYSK4VG;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502521
26/06/2026;13:41:58;GMT;Søren Kjær;9QFP3J46JN37JQKLR;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503209
26/06/2026;13:45:50;GMT;Renée Böhm;PVQ9QMJ0FN41K16VJ;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503460
26/06/2026;13:51:28;GMT;Søren Kjær;9VNZHEU7W2B1L3G9H;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502162
26/06/2026;14:02:11;GMT;Søren Kjær;5KHNU5H43KGZCYNEH;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502262
26/06/2026;14:03:43;GMT;Søren Kjær;905FQRU99H1R25BA0;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502283
26/06/2026;14:12:07;GMT;Émilie Laurent;GJUSJXY4PRCCXTXS4;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503384
26/06/2026;14:18:12;GMT;Jürgen Müller;WBT82HZ30TZHF6S8W;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503536
26/06/2026;14:26:22;GMT;François Dubois;SCXCRKJAVU6C6E9NQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502565
26/06/2026;14:34:17;GMT;José García;12BGNMWGBBH6NAX2G;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502182
26/06/2026;14:53:58;GMT;Agnès Rousseau;50PZ7CWVR03AA62EH;;Website Payment;Denied;GBP;54,99;0,00;0,00;ORD-502856
26/06/2026;15:00:51;GMT;François Dubois;2F8Q6UM3KU3TD1DSR;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502486
26/06/2026;15:02:25;GMT;François Dubois;8UDV3TFHT0ZEWEBZZ;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503814
26/06/2026;15:08:08;GMT;José García;69NGZBALX51TN2X3A;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502709
26/06/2026;15:18:14;GMT;Céline Marchand;Q1MG1TMC35LH5MSPW;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503542
26/06/2026;15:25:46;GMT;François Dubois;VS3VEL88T60XUJB4T;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503681
26/06/2026;15:46:10;GMT;María Álvarez;9EKG8XP54HS9772QU;Y2XP7H7LAU1F6U6G5;Refund;Refunded;EUR;-24,99;0,00;-24,99;ORD-502991
26/06/2026;15:50:10;GMT;Agnès Rousseau;TYJM6G1ZLA59960VQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503796
26/06/2026;15:54:05;GMT;François Dubois;H07YC7Q2Q7V4FZ2WR;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503204
26/06/2026;15:55:23;GMT;Nuño Ibáñez;16C4PXA0QWM6SG10A;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503556
26/06/2026;16:07:40;GMT;Nuño Ibáñez;0YQ4EDHE8UBD0EV17;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503623
26/06/2026;16:13:05;GMT;Céline Marchand;6BUHNNTBA284M8JCF;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503518
26/06/2026;16:13:46;GMT;Renée Böhm;Y0E6A9L3BPZ1MYY7R;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503583
26/06/2026;16:25:00;GMT;María Álvarez;1HUX9BJ379DKXTFK4;FE2E773E96H67KV00;Refund;Refunded;EUR;-5,00;0,00;-5,00;ORD-503790
26/06/2026;16:29:06;GMT;Émilie Laurent;XYWH74YW09LFMFT59;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502239
26/06/2026;16:37:50;GMT;Søren Kjær;AFESXNH2AK6WMESAL;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502847
26/06/2026;16:40:43;GMT;Nuño Ibáñez;5HVH2M8KVCWJ077AU;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503549
26/06/2026;16:42:41;GMT;José García;XDQ3EENSBKLX337WT;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502414
26/06/2026;16:45:01;GMT;María Álvarez;ZQZSQ9DHYWEAHE3W0;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503346
26/06/2026;16:58:39;GMT;Émilie Laurent;T7LMGGM4FHY0NZW5L;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502845
26/06/2026;17:03:15;GMT;Søren Kjær;AKXGEUTV0B2M494X8;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503613
26/06/2026;17:11:37;GMT;José García;B60PXRXDM3RUHT30V;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503205
26/06/2026;17:12:13;GMT;Renée Böhm;AL6MEYPH41U5A1PX9;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503705
26/06/2026;17:19:31;GMT;Émilie Laurent;2NMK8YXA3LAL2J7C1;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502604
26/06/2026;17:43:34;GMT;Agnès Rousseau;TUG8GAFKTRW88EU7L;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503516
26/06/2026;18:10:40;GMT;Søren Kjær;GDMZAG3DA564FYRBZ;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503519
26/06/2026;18:35:35;GMT;Renée Böhm;FE859CX1SPMVV5KBV;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503006
26/06/2026;18:47:16;GMT;María Álvarez;SSNA6E1ESBAC1ZJSQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502631
26/06/2026;19:21:08;GMT;Céline Marchand;EFSPA4S0JJB9KFJGP;;Website Payment;Completed;GBP;21,99;-0,94;21,05;ORD-503892
26/06/2026;19:36:13;GMT;José García;CSBANCV3EQUEJHRK0;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502791
26/06/2026;19:59:59;GMT;José García;XQG175AWKZGS0903H;;Website Payment;Completed;GBP;4,49;-0,43;4,06;ORD-502140
27/06/2026;07:44:28;GMT;Søren Kjær;3NCBV49076KB0DB8K;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503440
27/06/2026;08:27:02;GMT;François Dubois;Y46M3NSQ2AXZ23WJ8;;Website Payment;Completed;GBP;4,49;-0,43;4,06;ORD-502322
27/06/2026;09:11:14;GMT;José García;T1LLNX9WGP3EUVU76;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503395
27/06/2026;09:17:07;GMT;Renée Böhm;BRQJTTQMQKVGE151L;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502389
27/06/2026;09:17:41;GMT;Céline Marchand;RAWSYSS6DKVH1H7KP;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503755
27/06/2026;09:18:58;GMT;José García;FEB2KQ0FGTFUSH87H;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503667
27/06/2026;09:20:47;GMT;Jürgen Müller;73ZV2GCG36E9N8NEX;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503073
27/06/2026;09:36:25;GMT;Émilie Laurent;J8LV2MH5H11ZJR0C4;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503032
27/06/2026;09:39:46;GMT;Renée Böhm;Y377N7VFSK8Y20PKX;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502526
27/06/2026;10:09:09;GMT;François Dubois;RPH86CSW6TQREJX19;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503191
27/06/2026;10:21:10;GMT;Nuño Ibáñez;H0RDY34XKT2YZHAVZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502296
27/06/2026;10:38:16;GMT;François Dubois;45LKA4EQRCDTE8P7L;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502651
27/06/2026;10:42:22;GMT;Jürgen Müller;WLLMB52BSXPG69UQE;;Website Payment;Completed;GBP;4,49;-0,43;4,06;ORD-503494
27/06/2026;11:10:43;GMT;Søren Kjær;XF7JPNFYA8NMTH75V;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502329
27/06/2026;11:25:56;GMT;Émilie Laurent;ASV1F1TR7BM2XEHJK;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502596
27/06/2026;11:32:37;GMT;Jürgen Müller;L5TUV1CZC97ZUW31U;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-502345
27/06/2026;11:46:51;GMT;Renée Böhm;NNDYLEC7NQNU3QSKC;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502876
27/06/2026;11:58:12;GMT;François Dubois;XJABVBGHNBE23MJ73;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503896
27/06/2026;12:18:51;GMT;François Dubois;LZAPY9U6D91HNA1KZ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502772
27/06/2026;12:21:17;GMT;María Álvarez;MPWGCZ1RPKA9B6ET1;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503887
27/06/2026;12:31:10;GMT;Søren Kjær;2NT7STPS7H7P95RC0;;Website Payment;Denied;GBP;8,99;0,00;0,00;ORD-502712
27/06/2026;13:10:32;GMT;Céline Marchand;PURZXVT79S8DVL1WN;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502136
27/06/2026;13:11:23;GMT;Søren Kjær;5HDX33GGUVFPESZF8;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502610
27/06/2026;13:19:43;GMT;Søren Kjær;AZB0MB9DFRG7HD448;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-503869
27/06/2026;13:22:46;GMT;Nuño Ibáñez;3U8C6C2W5QKMWTHH3;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503106
27/06/2026;13:25:32;GMT;Jürgen Müller;3CTHPUVPKNUXVKV8T;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502898
27/06/2026;13:33:14;GMT;Søren Kjær;JT95K0JVVYZNXW3DW;;Website Payment;Completed;GBP;8,99;-0,56;8,43;ORD-502349
27/06/2026;13:59:40;GMT;José García;WMCRYW5SYB2SM327U;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503881
27/06/2026;14:06:54;GMT;Jürgen Müller;7WMZ93DM4T3FQV4NW;;Website Payment;Denied;EUR;9,99;0,00;0,00;ORD-503214
27/06/2026;14:13:29;GMT;Jürgen Müller;6WRKZ4UM0DBV1RJ6H;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503411
27/06/2026;14:35:01;GMT;Søren Kjær;4BU9TJX6B3VPNCAVQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503628
27/06/2026;14:41:47;GMT;Søren Kjær;7QU1HMXU4J9ZGTAVL;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-502686
27/06/2026;15:05:24;GMT;Søren Kjær;UC14F1XGJNSQ9CMEY;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502902
27/06/2026;15:06:57;GMT;Émilie Laurent;ZGCEJTVXNC2N523MM;;Website Payment;Completed;EUR;59,99;-2,09;57,90;ORD-503031
27/06/2026;15:17:02;GMT;María Álvarez;7LZE4UMCXTJ0QMMRC;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502837
27/06/2026;15:23:56;GMT;Søren Kjær;BEXCDJZ3HATP636Q9;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-502143
27/06/2026;15:35:06;GMT;Søren Kjær;KW728L7QZ2LHV97Y5;;Website Payment;Completed;GBP;54,99;-1,89;53,10;ORD-502678
27/06/2026;16:07:18;GMT;Agnès Rousseau;7D8U6EEW553XXF85V;LF49M2JJAGN93LVWY;Refund;Refunded;GBP;-11,00;0,00;-11,00;ORD-503329
27/06/2026;16:09:21;GMT;María Álvarez;E7VBYNPURFC6NPLUQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503107
27/06/2026;16:22:27;GMT;Renée Böhm;A1CSTX7TFEKH4J4Q2;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503115
27/06/2026;16:26:28;GMT;Jürgen Müller;BZYLL9CT06R4312TV;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502630
27/06/2026;16:40:59;GMT;François Dubois;DK551MBZM27Y8N0EQ;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502861
27/06/2026;16:42:10;GMT;María Álvarez;QQ39994JKB6FT716X;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502116
27/06/2026;16:46:31;GMT;Jürgen Müller;3DMP414T66MAXLUNW;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-503138
27/06/2026;17:08:48;GMT;Renée Böhm;UXEC5RGKVYJ1S90QD;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503282
27/06/2026;17:28:06;GMT;Émilie Laurent;3Z3CLSV6SL0U7ECCV;;Website Payment;Completed;GBP;4,49;-0,43;4,06;ORD-503808
27/06/2026;17:45:57;GMT;Jürgen Müller;8A4URPXHC6U9LWD5W;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502210
27/06/2026;17:45:59;GMT;Nuño Ibáñez;YNK1GK0Z6H0X4YMHN;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-502797
27/06/2026;18:25:53;GMT;María Álvarez;U4KBG4UAYM7RLM8E9;;Website Payment;Completed;EUR;4,99;-0,49;4,50;ORD-502160
27/06/2026;18:32:45;GMT;Jürgen Müller;FGN2UVTTYHE98NMYV;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503429
27/06/2026;18:58:15;GMT;Renée Böhm;0YRHGDZ3Q5U1TW7PQ;;Website Payment;Completed;EUR;24,99;-1,07;23,92;ORD-503789
27/06/2026;19:01:33;GMT;Agnès Rousseau;C5NYWK5UFB484QBQ5;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502247
27/06/2026;19:03:16;GMT;Jürgen Müller;QC83WEFG1MSVAY2GX;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-502877
27/06/2026;19:05:55;GMT;María Álvarez;8T6A9UBVMAULFJQP8;;Website Payment;Completed;EUR;9,99;-0,64;9,35;ORD-503674
